,date,economic_support_index
36068,2022-09-23,62.5
36069,2022-09-24,62.5
36070,2022-09-25,62.5
36071,2022-09-26,62.5
36072,2022-09-27,62.5
36073,2022-09-28,62.5
36074,2022-09-29,62.5
36075,2022-09-30,62.5
36076,2022-10-01,62.5
36077,2022-10-02,62.5
36078,2022-10-03,62.5
36079,2022-10-04,62.5
36080,2022-10-05,62.5
36081,2022-10-06,62.5
36082,2022-10-07,62.5
36083,2022-10-08,62.5
36084,2022-10-09,62.5
36085,2022-10-10,62.5
36086,2022-10-11,62.5
36087,2022-10-12,62.5
36088,2022-10-13,62.5
36089,2022-10-14,62.5
36090,2022-10-15,62.5
36091,2022-10-16,62.5
36092,2022-10-17,62.5
36093,2022-10-18,62.5
36094,2022-10-19,62.5
36095,2022-10-20,62.5
36096,2022-10-21,62.5
36097,2022-10-22,62.5
36098,2022-10-23,62.5
36099,2022-10-24,62.5
36100,2022-10-25,62.5
36101,2022-10-26,62.5
36102,2022-10-27,62.5
36103,2022-10-28,62.5
36104,2022-10-29,62.5
36105,2022-10-30,62.5
36106,2022-10-31,62.5
36107,2022-11-01,62.5
36108,2022-11-02,62.5
36109,2022-11-03,62.5
36110,2022-11-04,62.5
36111,2022-11-05,62.5
36112,2022-11-06,62.5
36113,2022-11-07,62.5
36114,2022-11-08,62.5
36115,2022-11-09,62.5
36116,2022-11-10,62.5
36117,2022-11-11,62.5
36118,2022-11-12,62.5
36119,2022-11-13,62.5
36120,2022-11-14,62.5
36121,2022-11-15,62.5
36122,2022-11-16,62.5
36123,2022-11-17,62.5
36124,2022-11-18,62.5
36125,2022-11-19,62.5
36126,2022-11-20,62.5
36127,2022-11-21,62.5
36128,2022-11-22,62.5
36129,2022-11-23,62.5
36130,2022-11-24,62.5
36131,2022-11-25,62.5
36132,2022-11-26,62.5
36133,2022-11-27,62.5
36134,2022-11-28,62.5
36135,2022-11-29,62.5
36136,2022-11-30,62.5
36137,2022-12-01,62.5
36138,2022-12-02,62.5
36139,2022-12-03,62.5
36140,2022-12-04,62.5
36141,2022-12-05,62.5
36142,2022-12-06,62.5
36143,2022-12-07,62.5
36144,2022-12-08,62.5
36145,2022-12-09,62.5
36146,2022-12-10,62.5
36147,2022-12-11,62.5
36148,2022-12-12,62.5
36149,2022-12-13,62.5
36150,2022-12-14,62.5
36151,2022-12-15,62.5
36152,2022-12-16,62.5
36153,2022-12-17,62.5
36154,2022-12-18,62.5
36155,2022-12-19,62.5
36156,2022-12-20,62.5
36157,2022-12-21,62.5
36158,2022-12-22,62.5
36159,2022-12-23,62.5
36160,2022-12-24,62.5
36161,2022-12-25,62.5
36162,2022-12-26,62.5
36163,2022-12-27,62.5
36164,2022-12-28,62.5
36165,2022-12-29,62.5
36166,2022-12-30,62.5
36167,2022-12-31,62.5
83296,2020-01-01,0.0
83297,2020-01-02,0.0
83298,2020-01-03,0.0
83299,2020-01-04,0.0
83300,2020-01-05,0.0
83301,2020-01-06,0.0
83302,2020-01-07,0.0
83303,2020-01-08,0.0
83304,2020-01-09,0.0
83305,2020-01-10,0.0
83306,2020-01-11,0.0
83307,2020-01-12,0.0
83308,2020-01-13,0.0
83309,2020-01-14,0.0
83310,2020-01-15,0.0
83311,2020-01-16,0.0
83312,2020-01-17,0.0
83313,2020-01-18,0.0
83314,2020-01-19,0.0
83315,2020-01-20,0.0
83316,2020-01-21,0.0
83317,2020-01-22,0.0
83318,2020-01-23,0.0
83319,2020-01-24,0.0
83320,2020-01-25,0.0
83321,2020-01-26,0.0
83322,2020-01-27,0.0
83323,2020-01-28,0.0
83324,2020-01-29,0.0
83325,2020-01-30,0.0
83326,2020-01-31,0.0
83327,2020-02-01,0.0
83328,2020-02-02,0.0
83329,2020-02-03,0.0
83330,2020-02-04,0.0
83331,2020-02-05,0.0
83332,2020-02-06,0.0
83333,2020-02-07,0.0
83334,2020-02-08,0.0
83335,2020-02-09,0.0
83336,2020-02-10,0.0
83337,2020-02-11,0.0
83338,2020-02-12,0.0
83339,2020-02-13,0.0
83340,2020-02-14,0.0
83341,2020-02-15,0.0
83342,2020-02-16,0.0
83343,2020-02-17,0.0
83344,2020-02-18,0.0
83345,2020-02-19,0.0
83346,2020-02-20,0.0
83347,2020-02-21,0.0
83348,2020-02-22,0.0
83349,2020-02-23,0.0
83350,2020-02-24,0.0
83351,2020-02-25,0.0
83352,2020-02-26,0.0
83353,2020-02-27,0.0
83354,2020-02-28,0.0
83355,2020-02-29,0.0
83356,2020-03-01,50.0
83357,2020-03-02,50.0
83358,2020-03-03,50.0
83359,2020-03-04,50.0
83360,2020-03-05,50.0
83361,2020-03-06,50.0
83362,2020-03-07,50.0
83363,2020-03-08,50.0
83364,2020-03-09,50.0
83365,2020-03-10,50.0
83366,2020-03-11,50.0
83367,2020-03-12,50.0
83368,2020-03-13,50.0
83369,2020-03-14,50.0
83370,2020-03-15,50.0
83371,2020-03-16,50.0
83372,2020-03-17,50.0
83373,2020-03-18,50.0
83374,2020-03-19,50.0
83375,2020-03-20,75.0
83376,2020-03-21,75.0
83377,2020-03-22,75.0
83378,2020-03-23,75.0
83379,2020-03-24,75.0
83380,2020-03-25,75.0
83381,2020-03-26,75.0
83382,2020-03-27,75.0
83383,2020-03-28,75.0
83384,2020-03-29,75.0
83385,2020-03-30,75.0
83386,2020-03-31,75.0
83387,2020-04-01,75.0
83388,2020-04-02,75.0
83389,2020-04-03,75.0
83390,2020-04-04,75.0
83391,2020-04-05,75.0
83392,2020-04-06,75.0
83393,2020-04-07,75.0
83394,2020-04-08,75.0
83395,2020-04-09,75.0
83396,2020-04-10,75.0
83397,2020-04-11,75.0
83398,2020-04-12,75.0
83399,2020-04-13,75.0
83400,2020-04-14,75.0
83401,2020-04-15,75.0
83402,2020-04-16,75.0
83403,2020-04-17,75.0
83404,2020-04-18,75.0
83405,2020-04-19,75.0
83406,2020-04-20,75.0
83407,2020-04-21,75.0
83408,2020-04-22,75.0
83409,2020-04-23,75.0
83410,2020-04-24,75.0
83411,2020-04-25,75.0
83412,2020-04-26,75.0
83413,2020-04-27,75.0
83414,2020-04-28,75.0
83415,2020-04-29,75.0
83416,2020-04-30,75.0
83417,2020-05-01,75.0
83418,2020-05-02,75.0
83419,2020-05-03,75.0
83420,2020-05-04,75.0
83421,2020-05-05,75.0
83422,2020-05-06,75.0
83423,2020-05-07,75.0
83424,2020-05-08,75.0
83425,2020-05-09,75.0
83426,2020-05-10,75.0
83427,2020-05-11,75.0
83428,2020-05-12,75.0
83429,2020-05-13,75.0
83430,2020-05-14,75.0
83431,2020-05-15,75.0
83432,2020-05-16,75.0
83433,2020-05-17,75.0
83434,2020-05-18,75.0
83435,2020-05-19,75.0
83436,2020-05-20,75.0
83437,2020-05-21,75.0
83438,2020-05-22,75.0
83439,2020-05-23,75.0
83440,2020-05-24,75.0
83441,2020-05-25,75.0
83442,2020-05-26,75.0
83443,2020-05-27,75.0
83444,2020-05-28,75.0
83445,2020-05-29,75.0
83446,2020-05-30,75.0
83447,2020-05-31,75.0
83448,2020-06-01,75.0
83449,2020-06-02,75.0
83450,2020-06-03,75.0
83451,2020-06-04,75.0
83452,2020-06-05,75.0
83453,2020-06-06,75.0
83454,2020-06-07,75.0
83455,2020-06-08,75.0
83456,2020-06-09,75.0
83457,2020-06-10,75.0
83458,2020-06-11,75.0
83459,2020-06-12,75.0
83460,2020-06-13,75.0
83461,2020-06-14,75.0
83462,2020-06-15,75.0
83463,2020-06-16,75.0
83464,2020-06-17,75.0
83465,2020-06-18,75.0
83466,2020-06-19,75.0
83467,2020-06-20,75.0
83468,2020-06-21,75.0
83469,2020-06-22,75.0
83470,2020-06-23,75.0
83471,2020-06-24,75.0
83472,2020-06-25,75.0
83473,2020-06-26,75.0
83474,2020-06-27,75.0
83475,2020-06-28,75.0
83476,2020-06-29,75.0
83477,2020-06-30,75.0
83478,2020-07-01,50.0
83479,2020-07-02,50.0
83480,2020-07-03,50.0
83481,2020-07-04,50.0
83482,2020-07-05,50.0
83483,2020-07-06,50.0
83484,2020-07-07,50.0
83485,2020-07-08,50.0
83486,2020-07-09,50.0
83487,2020-07-10,50.0
83488,2020-07-11,50.0
83489,2020-07-12,50.0
83490,2020-07-13,50.0
83491,2020-07-14,50.0
83492,2020-07-15,50.0
83493,2020-07-16,50.0
83494,2020-07-17,50.0
83495,2020-07-18,50.0
83496,2020-07-19,50.0
83497,2020-07-20,50.0
83498,2020-07-21,50.0
83499,2020-07-22,50.0
83500,2020-07-23,50.0
83501,2020-07-24,50.0
83502,2020-07-25,50.0
83503,2020-07-26,50.0
83504,2020-07-27,50.0
83505,2020-07-28,50.0
83506,2020-07-29,50.0
83507,2020-07-30,50.0
83508,2020-07-31,50.0
83509,2020-08-01,50.0
83510,2020-08-02,50.0
83511,2020-08-03,50.0
83512,2020-08-04,50.0
83513,2020-08-05,50.0
83514,2020-08-06,50.0
83515,2020-08-07,50.0
83516,2020-08-08,50.0
83517,2020-08-09,50.0
83518,2020-08-10,50.0
83519,2020-08-11,50.0
83520,2020-08-12,50.0
83521,2020-08-13,50.0
83522,2020-08-14,50.0
83523,2020-08-15,50.0
83524,2020-08-16,50.0
83525,2020-08-17,50.0
83526,2020-08-18,50.0
83527,2020-08-19,50.0
83528,2020-08-20,50.0
83529,2020-08-21,50.0
83530,2020-08-22,50.0
83531,2020-08-23,50.0
83532,2020-08-24,50.0
83533,2020-08-25,50.0
83534,2020-08-26,50.0
83535,2020-08-27,50.0
83536,2020-08-28,50.0
83537,2020-08-29,50.0
83538,2020-08-30,50.0
83539,2020-08-31,50.0
83540,2020-09-01,50.0
83541,2020-09-02,50.0
83542,2020-09-03,50.0
83543,2020-09-04,50.0
83544,2020-09-05,50.0
83545,2020-09-06,50.0
83546,2020-09-07,50.0
83547,2020-09-08,50.0
83548,2020-09-09,50.0
83549,2020-09-10,50.0
83550,2020-09-11,50.0
83551,2020-09-12,50.0
83552,2020-09-13,50.0
83553,2020-09-14,50.0
83554,2020-09-15,50.0
83555,2020-09-16,50.0
83556,2020-09-17,50.0
83557,2020-09-18,50.0
83558,2020-09-19,50.0
83559,2020-09-20,50.0
83560,2020-09-21,50.0
83561,2020-09-22,50.0
83562,2020-09-23,50.0
83563,2020-09-24,50.0
83564,2020-09-25,50.0
83565,2020-09-26,50.0
83566,2020-09-27,50.0
83567,2020-09-28,50.0
83568,2020-09-29,50.0
83569,2020-09-30,50.0
83570,2020-10-01,50.0
83571,2020-10-02,50.0
83572,2020-10-03,50.0
83573,2020-10-04,50.0
83574,2020-10-05,50.0
83575,2020-10-06,50.0
83576,2020-10-07,50.0
83577,2020-10-08,50.0
83578,2020-10-09,50.0
83579,2020-10-10,50.0
83580,2020-10-11,50.0
83581,2020-10-12,50.0
83582,2020-10-13,50.0
83583,2020-10-14,50.0
83584,2020-10-15,50.0
83585,2020-10-16,50.0
83586,2020-10-17,50.0
83587,2020-10-18,50.0
83588,2020-10-19,50.0
83589,2020-10-20,50.0
83590,2020-10-21,50.0
83591,2020-10-22,50.0
83592,2020-10-23,50.0
83593,2020-10-24,50.0
83594,2020-10-25,50.0
83595,2020-10-26,50.0
83596,2020-10-27,50.0
83597,2020-10-28,50.0
83598,2020-10-29,50.0
83599,2020-10-30,50.0
83600,2020-10-31,50.0
83601,2020-11-01,50.0
83602,2020-11-02,50.0
83603,2020-11-03,50.0
83604,2020-11-04,50.0
83605,2020-11-05,50.0
83606,2020-11-06,50.0
83607,2020-11-07,50.0
83608,2020-11-08,50.0
83609,2020-11-09,50.0
83610,2020-11-10,50.0
83611,2020-11-11,50.0
83612,2020-11-12,50.0
83613,2020-11-13,50.0
83614,2020-11-14,50.0
83615,2020-11-15,50.0
83616,2020-11-16,50.0
83617,2020-11-17,50.0
83618,2020-11-18,50.0
83619,2020-11-19,50.0
83620,2020-11-20,50.0
83621,2020-11-21,50.0
83622,2020-11-22,50.0
83623,2020-11-23,50.0
83624,2020-11-24,50.0
83625,2020-11-25,50.0
83626,2020-11-26,50.0
83627,2020-11-27,50.0
83628,2020-11-28,50.0
83629,2020-11-29,50.0
83630,2020-11-30,50.0
83631,2020-12-01,50.0
83632,2020-12-02,50.0
83633,2020-12-03,50.0
83634,2020-12-04,50.0
83635,2020-12-05,50.0
83636,2020-12-06,50.0
83637,2020-12-07,50.0
83638,2020-12-08,50.0
83639,2020-12-09,50.0
83640,2020-12-10,50.0
83641,2020-12-11,50.0
83642,2020-12-12,50.0
83643,2020-12-13,50.0
83644,2020-12-14,50.0
83645,2020-12-15,50.0
83646,2020-12-16,50.0
83647,2020-12-17,50.0
83648,2020-12-18,50.0
83649,2020-12-19,50.0
83650,2020-12-20,50.0
83651,2020-12-21,50.0
83652,2020-12-22,50.0
83653,2020-12-23,50.0
83654,2020-12-24,50.0
83655,2020-12-25,50.0
83656,2020-12-26,50.0
83657,2020-12-27,50.0
83658,2020-12-28,50.0
83659,2020-12-29,50.0
83660,2020-12-30,50.0
83661,2020-12-31,50.0
83662,2021-01-01,50.0
83663,2021-01-02,50.0
83664,2021-01-03,50.0
83665,2021-01-04,50.0
83666,2021-01-05,50.0
83667,2021-01-06,50.0
83668,2021-01-07,50.0
83669,2021-01-08,50.0
83670,2021-01-09,50.0
83671,2021-01-10,50.0
83672,2021-01-11,50.0
83673,2021-01-12,50.0
83674,2021-01-13,50.0
83675,2021-01-14,50.0
83676,2021-01-15,50.0
83677,2021-01-16,50.0
83678,2021-01-17,50.0
83679,2021-01-18,50.0
83680,2021-01-19,50.0
83681,2021-01-20,50.0
83682,2021-01-21,50.0
83683,2021-01-22,50.0
83684,2021-01-23,50.0
83685,2021-01-24,50.0
83686,2021-01-25,50.0
83687,2021-01-26,50.0
83688,2021-01-27,50.0
83689,2021-01-28,50.0
83690,2021-01-29,50.0
83691,2021-01-30,50.0
83692,2021-01-31,50.0
83693,2021-02-01,50.0
83694,2021-02-02,50.0
83695,2021-02-03,50.0
83696,2021-02-04,50.0
83697,2021-02-05,50.0
83698,2021-02-06,50.0
83699,2021-02-07,50.0
83700,2021-02-08,50.0
83701,2021-02-09,50.0
83702,2021-02-10,50.0
83703,2021-02-11,50.0
83704,2021-02-12,50.0
83705,2021-02-13,50.0
83706,2021-02-14,50.0
83707,2021-02-15,50.0
83708,2021-02-16,50.0
83709,2021-02-17,50.0
83710,2021-02-18,50.0
83711,2021-02-19,50.0
83712,2021-02-20,50.0
83713,2021-02-21,50.0
83714,2021-02-22,50.0
83715,2021-02-23,50.0
83716,2021-02-24,50.0
83717,2021-02-25,50.0
83718,2021-02-26,50.0
83719,2021-02-27,50.0
83720,2021-02-28,50.0
83721,2021-03-01,50.0
83722,2021-03-02,50.0
83723,2021-03-03,50.0
83724,2021-03-04,50.0
83725,2021-03-05,50.0
83726,2021-03-06,50.0
83727,2021-03-07,50.0
83728,2021-03-08,50.0
83729,2021-03-09,50.0
83730,2021-03-10,50.0
83731,2021-03-11,50.0
83732,2021-03-12,50.0
83733,2021-03-13,50.0
83734,2021-03-14,50.0
83735,2021-03-15,50.0
83736,2021-03-16,50.0
83737,2021-03-17,50.0
83738,2021-03-18,50.0
83739,2021-03-19,50.0
83740,2021-03-20,50.0
83741,2021-03-21,50.0
83742,2021-03-22,50.0
83743,2021-03-23,50.0
83744,2021-03-24,50.0
83745,2021-03-25,50.0
83746,2021-03-26,50.0
83747,2021-03-27,50.0
83748,2021-03-28,50.0
83749,2021-03-29,50.0
83750,2021-03-30,50.0
83751,2021-03-31,50.0
83752,2021-04-01,0.0
83753,2021-04-02,0.0
83754,2021-04-03,0.0
83755,2021-04-04,0.0
83756,2021-04-05,0.0
83757,2021-04-06,0.0
83758,2021-04-07,0.0
83759,2021-04-08,0.0
83760,2021-04-09,0.0
83761,2021-04-10,0.0
83762,2021-04-11,0.0
83763,2021-04-12,0.0
83764,2021-04-13,0.0
83765,2021-04-14,0.0
83766,2021-04-15,0.0
83767,2021-04-16,0.0
83768,2021-04-17,0.0
83769,2021-04-18,0.0
83770,2021-04-19,0.0
83771,2021-04-20,0.0
83772,2021-04-21,0.0
83773,2021-04-22,0.0
83774,2021-04-23,0.0
83775,2021-04-24,0.0
83776,2021-04-25,0.0
83777,2021-04-26,0.0
83778,2021-04-27,0.0
83779,2021-04-28,0.0
83780,2021-04-29,0.0
83781,2021-04-30,0.0
83782,2021-05-01,0.0
83783,2021-05-02,0.0
83784,2021-05-03,0.0
83785,2021-05-04,0.0
83786,2021-05-05,25.0
83787,2021-05-06,25.0
83788,2021-05-07,25.0
83789,2021-05-08,25.0
83790,2021-05-09,25.0
83791,2021-05-10,25.0
83792,2021-05-11,25.0
83793,2021-05-12,25.0
83794,2021-05-13,25.0
83795,2021-05-14,25.0
83796,2021-05-15,25.0
83797,2021-05-16,25.0
83798,2021-05-17,25.0
83799,2021-05-18,25.0
83800,2021-05-19,25.0
83801,2021-05-20,25.0
83802,2021-05-21,25.0
83803,2021-05-22,25.0
83804,2021-05-23,25.0
83805,2021-05-24,25.0
83806,2021-05-25,25.0
83807,2021-05-26,25.0
83808,2021-05-27,25.0
83809,2021-05-28,25.0
83810,2021-05-29,25.0
83811,2021-05-30,25.0
83812,2021-05-31,25.0
83813,2021-06-01,25.0
83814,2021-06-02,25.0
83815,2021-06-03,25.0
83816,2021-06-04,25.0
83817,2021-06-05,25.0
83818,2021-06-06,25.0
83819,2021-06-07,25.0
83820,2021-06-08,25.0
83821,2021-06-09,25.0
83822,2021-06-10,25.0
83823,2021-06-11,25.0
83824,2021-06-12,25.0
83825,2021-06-13,25.0
83826,2021-06-14,25.0
83827,2021-06-15,25.0
83828,2021-06-16,25.0
83829,2021-06-17,25.0
83830,2021-06-18,25.0
83831,2021-06-19,25.0
83832,2021-06-20,25.0
83833,2021-06-21,25.0
83834,2021-06-22,25.0
83835,2021-06-23,25.0
83836,2021-06-24,25.0
83837,2021-06-25,25.0
83838,2021-06-26,25.0
83839,2021-06-27,25.0
83840,2021-06-28,25.0
83841,2021-06-29,25.0
83842,2021-06-30,25.0
83843,2021-07-01,25.0
83844,2021-07-02,25.0
83845,2021-07-03,25.0
83846,2021-07-04,25.0
83847,2021-07-05,25.0
83848,2021-07-06,25.0
83849,2021-07-07,25.0
83850,2021-07-08,25.0
83851,2021-07-09,25.0
83852,2021-07-10,25.0
83853,2021-07-11,25.0
83854,2021-07-12,25.0
83855,2021-07-13,25.0
83856,2021-07-14,25.0
83857,2021-07-15,25.0
83858,2021-07-16,25.0
83859,2021-07-17,25.0
83860,2021-07-18,25.0
83861,2021-07-19,25.0
83862,2021-07-20,25.0
83863,2021-07-21,25.0
83864,2021-07-22,25.0
83865,2021-07-23,25.0
83866,2021-07-24,25.0
83867,2021-07-25,25.0
83868,2021-07-26,25.0
83869,2021-07-27,25.0
83870,2021-07-28,25.0
83871,2021-07-29,25.0
83872,2021-07-30,25.0
83873,2021-07-31,25.0
83874,2021-08-01,25.0
83875,2021-08-02,25.0
83876,2021-08-03,25.0
83877,2021-08-04,25.0
83878,2021-08-05,25.0
83879,2021-08-06,25.0
83880,2021-08-07,25.0
83881,2021-08-08,25.0
83882,2021-08-09,25.0
83883,2021-08-10,25.0
83884,2021-08-11,25.0
83885,2021-08-12,25.0
83886,2021-08-13,25.0
83887,2021-08-14,25.0
83888,2021-08-15,25.0
83889,2021-08-16,25.0
83890,2021-08-17,25.0
83891,2021-08-18,25.0
83892,2021-08-19,25.0
83893,2021-08-20,25.0
83894,2021-08-21,25.0
83895,2021-08-22,25.0
83896,2021-08-23,25.0
83897,2021-08-24,25.0
83898,2021-08-25,25.0
83899,2021-08-26,25.0
83900,2021-08-27,25.0
83901,2021-08-28,25.0
83902,2021-08-29,25.0
83903,2021-08-30,25.0
83904,2021-08-31,25.0
83905,2021-09-01,25.0
83906,2021-09-02,25.0
83907,2021-09-03,25.0
83908,2021-09-04,25.0
83909,2021-09-05,25.0
83910,2021-09-06,25.0
83911,2021-09-07,25.0
83912,2021-09-08,25.0
83913,2021-09-09,25.0
83914,2021-09-10,25.0
83915,2021-09-11,25.0
83916,2021-09-12,25.0
83917,2021-09-13,25.0
83918,2021-09-14,25.0
83919,2021-09-15,25.0
83920,2021-09-16,25.0
83921,2021-09-17,25.0
83922,2021-09-18,25.0
83923,2021-09-19,25.0
83924,2021-09-20,25.0
83925,2021-09-21,25.0
83926,2021-09-22,25.0
83927,2021-09-23,25.0
83928,2021-09-24,25.0
83929,2021-09-25,25.0
83930,2021-09-26,25.0
83931,2021-09-27,25.0
83932,2021-09-28,25.0
83933,2021-09-29,25.0
83934,2021-09-30,25.0
83935,2021-10-01,25.0
83936,2021-10-02,25.0
83937,2021-10-03,25.0
83938,2021-10-04,25.0
83939,2021-10-05,25.0
83940,2021-10-06,25.0
83941,2021-10-07,25.0
83942,2021-10-08,25.0
83943,2021-10-09,25.0
83944,2021-10-10,25.0
83945,2021-10-11,25.0
83946,2021-10-12,25.0
83947,2021-10-13,25.0
83948,2021-10-14,25.0
83949,2021-10-15,25.0
83950,2021-10-16,25.0
83951,2021-10-17,25.0
83952,2021-10-18,25.0
83953,2021-10-19,25.0
83954,2021-10-20,25.0
83955,2021-10-21,25.0
83956,2021-10-22,25.0
83957,2021-10-23,25.0
83958,2021-10-24,25.0
83959,2021-10-25,25.0
83960,2021-10-26,25.0
83961,2021-10-27,25.0
83962,2021-10-28,25.0
83963,2021-10-29,25.0
83964,2021-10-30,25.0
83965,2021-10-31,25.0
83966,2021-11-01,25.0
83967,2021-11-02,25.0
83968,2021-11-03,25.0
83969,2021-11-04,25.0
83970,2021-11-05,25.0
83971,2021-11-06,25.0
83972,2021-11-07,25.0
83973,2021-11-08,25.0
83974,2021-11-09,25.0
83975,2021-11-10,25.0
83976,2021-11-11,25.0
83977,2021-11-12,25.0
83978,2021-11-13,25.0
83979,2021-11-14,25.0
83980,2021-11-15,25.0
83981,2021-11-16,25.0
83982,2021-11-17,25.0
83983,2021-11-18,25.0
83984,2021-11-19,25.0
83985,2021-11-20,25.0
83986,2021-11-21,25.0
83987,2021-11-22,25.0
83988,2021-11-23,25.0
83989,2021-11-24,25.0
83990,2021-11-25,25.0
83991,2021-11-26,25.0
83992,2021-11-27,25.0
83993,2021-11-28,25.0
83994,2021-11-29,25.0
83995,2021-11-30,25.0
83996,2021-12-01,25.0
83997,2021-12-02,25.0
83998,2021-12-03,25.0
83999,2021-12-04,25.0
84000,2021-12-05,25.0
84001,2021-12-06,25.0
84002,2021-12-07,25.0
84003,2021-12-08,25.0
84004,2021-12-09,25.0
84005,2021-12-10,25.0
84006,2021-12-11,25.0
84007,2021-12-12,25.0
84008,2021-12-13,25.0
84009,2021-12-14,25.0
84010,2021-12-15,25.0
84011,2021-12-16,25.0
84012,2021-12-17,25.0
84013,2021-12-18,25.0
84014,2021-12-19,25.0
84015,2021-12-20,25.0
84016,2021-12-21,25.0
84017,2021-12-22,25.0
84018,2021-12-23,25.0
84019,2021-12-24,25.0
84020,2021-12-25,25.0
84021,2021-12-26,25.0
84022,2021-12-27,25.0
84023,2021-12-28,25.0
84024,2021-12-29,25.0
84025,2021-12-30,25.0
84026,2021-12-31,25.0
84027,2022-01-01,25.0
84028,2022-01-02,25.0
84029,2022-01-03,25.0
84030,2022-01-04,25.0
84031,2022-01-05,25.0
84032,2022-01-06,25.0
84033,2022-01-07,25.0
84034,2022-01-08,25.0
84035,2022-01-09,25.0
84036,2022-01-10,25.0
84037,2022-01-11,25.0
84038,2022-01-12,25.0
84039,2022-01-13,25.0
84040,2022-01-14,25.0
84041,2022-01-15,25.0
84042,2022-01-16,25.0
84043,2022-01-17,25.0
84044,2022-01-18,25.0
84045,2022-01-19,25.0
84046,2022-01-20,25.0
84047,2022-01-21,25.0
84048,2022-01-22,25.0
84049,2022-01-23,25.0
84050,2022-01-24,25.0
84051,2022-01-25,25.0
84052,2022-01-26,25.0
84053,2022-01-27,25.0
84054,2022-01-28,25.0
84055,2022-01-29,25.0
84056,2022-01-30,25.0
84057,2022-01-31,25.0
84058,2022-02-01,25.0
84059,2022-02-02,25.0
84060,2022-02-03,25.0
84061,2022-02-04,25.0
84062,2022-02-05,25.0
84063,2022-02-06,25.0
84064,2022-02-07,25.0
84065,2022-02-08,25.0
84066,2022-02-09,25.0
84067,2022-02-10,25.0
84068,2022-02-11,25.0
84069,2022-02-12,25.0
84070,2022-02-13,25.0
84071,2022-02-14,25.0
84072,2022-02-15,25.0
84073,2022-02-16,25.0
84074,2022-02-17,25.0
84075,2022-02-18,25.0
84076,2022-02-19,25.0
84077,2022-02-20,25.0
84078,2022-02-21,25.0
84079,2022-02-22,25.0
84080,2022-02-23,25.0
84081,2022-02-24,25.0
84082,2022-02-25,25.0
84083,2022-02-26,25.0
84084,2022-02-27,25.0
84085,2022-02-28,25.0
84086,2022-03-01,25.0
84087,2022-03-02,25.0
84088,2022-03-03,25.0
84089,2022-03-04,25.0
84090,2022-03-05,25.0
84091,2022-03-06,25.0
84092,2022-03-07,25.0
84093,2022-03-08,25.0
84094,2022-03-09,25.0
84095,2022-03-10,25.0
84096,2022-03-11,25.0
84097,2022-03-12,25.0
84098,2022-03-13,25.0
84099,2022-03-14,25.0
84100,2022-03-15,25.0
84101,2022-03-16,25.0
84102,2022-03-17,25.0
84103,2022-03-18,25.0
84104,2022-03-19,25.0
84105,2022-03-20,25.0
84106,2022-03-21,25.0
84107,2022-03-22,25.0
84108,2022-03-23,25.0
84109,2022-03-24,25.0
84110,2022-03-25,25.0
84111,2022-03-26,25.0
84112,2022-03-27,25.0
84113,2022-03-28,25.0
84114,2022-03-29,25.0
84115,2022-03-30,25.0
84116,2022-03-31,25.0
84117,2022-04-01,25.0
84118,2022-04-02,25.0
84119,2022-04-03,25.0
84120,2022-04-04,25.0
84121,2022-04-05,25.0
84122,2022-04-06,25.0
84123,2022-04-07,25.0
84124,2022-04-08,25.0
84125,2022-04-09,25.0
84126,2022-04-10,25.0
84127,2022-04-11,25.0
84128,2022-04-12,25.0
84129,2022-04-13,25.0
84130,2022-04-14,25.0
84131,2022-04-15,25.0
84132,2022-04-16,25.0
84133,2022-04-17,25.0
84134,2022-04-18,25.0
84135,2022-04-19,25.0
84136,2022-04-20,25.0
84137,2022-04-21,25.0
84138,2022-04-22,25.0
84139,2022-04-23,25.0
84140,2022-04-24,25.0
84141,2022-04-25,25.0
84142,2022-04-26,25.0
84143,2022-04-27,25.0
84144,2022-04-28,25.0
84145,2022-04-29,25.0
84146,2022-04-30,25.0
84147,2022-05-01,25.0
84148,2022-05-02,25.0
84149,2022-05-03,25.0
84150,2022-05-04,25.0
84151,2022-05-05,25.0
84152,2022-05-06,25.0
84153,2022-05-07,25.0
84154,2022-05-08,25.0
84155,2022-05-09,25.0
84156,2022-05-10,25.0
84157,2022-05-11,25.0
84158,2022-05-12,25.0
84159,2022-05-13,25.0
84160,2022-05-14,25.0
84161,2022-05-15,25.0
84162,2022-05-16,25.0
84163,2022-05-17,25.0
84164,2022-05-18,25.0
84165,2022-05-19,25.0
84166,2022-05-20,25.0
84167,2022-05-21,25.0
84168,2022-05-22,25.0
84169,2022-05-23,25.0
84170,2022-05-24,25.0
84171,2022-05-25,25.0
84172,2022-05-26,25.0
84173,2022-05-27,25.0
84174,2022-05-28,25.0
84175,2022-05-29,25.0
84176,2022-05-30,25.0
84177,2022-05-31,25.0
84178,2022-06-01,25.0
84179,2022-06-02,25.0
84180,2022-06-03,25.0
84181,2022-06-04,25.0
84182,2022-06-05,25.0
84183,2022-06-06,25.0
84184,2022-06-07,25.0
84185,2022-06-08,25.0
84186,2022-06-09,25.0
84187,2022-06-10,25.0
84188,2022-06-11,25.0
84189,2022-06-12,25.0
84190,2022-06-13,25.0
84191,2022-06-14,25.0
84192,2022-06-15,25.0
84193,2022-06-16,25.0
84194,2022-06-17,25.0
